"tier","agency","principal__l1","shop_id","is_cbp","offsite__managed","paid_ads__managed","metrics","grass_month","month","actual_2021","target_2022"
"Tier 1","Publicis","Samsung","65589552","CBP","1","1","others","2021-05-01 00:00:00.0","5","15119.999999999998","24192.0"
"Tier 2","PMAX","Groupe SEB","254657873","CBP","1","0","others","2021-05-01 00:00:00.0","5","68.85","110.16"
"Tier 1","GroupM","KC","35284879","CBP","1","1","google","2021-09-01 00:00:00.0","9","23.6","37.760000000000005"
"Tier 1","GroupM","Shiseido CPC","27495213","CBP","1","1","google","2021-10-01 00:00:00.0","10","2505.8","4009.2800000000007"
"Tier 1","GroupM","Nestlé","108166524","CBP","1","1","others","2021-06-01 00:00:00.0","6","2315.7000000000003","3705.120000000001"
"Tier 1","Publicis","L'Oreal CPD","37251933","CBP","1","1","google","2021-04-01 00:00:00.0","4","2292.4799999999996","3667.9679999999994"
"Tier 1","Publicis","L'Oreal ACD","37147137","CBP","1","1","fb non cpas","2021-01-01 00:00:00.0","1","268.63999999999993","429.8239999999999"
"Tier 1","Publicis","L'Oreal ACD","37251700","CBP","1","1","others","2021-12-01 00:00:00.0","12","196.20000000000002","313.9200000000001"
"Tier 1","GroupM","Marico","32467552","Non CBP","1","1","others","2021-03-01 00:00:00.0","3","164.24999999999997","542.0249999999999"
"Tier 1","Dentsu","Mentholatum","59597911","CBP","1","0","google","2021-10-01 00:00:00.0","10","291.2","465.92"
"Tier 1","Dentsu","Mentholatum","138781248","CBP","1","0","fb non cpas","2021-03-01 00:00:00.0","3","2496.8799999999997","3995.008"
"Tier 1","GroupM","P&G","90366612","CBP","1","1","google","2021-09-01 00:00:00.0","9","1.6","2.5600000000000005"
"Tier 1","Publicis","Samsung","65589552","CBP","1","1","fb cpas","2021-03-01 00:00:00.0","3","7217.100000000001","11547.360000000002"
"Tier 1","GroupM","Sanofi","165026318","Non CBP","1","1","fb cpas","2021-04-01 00:00:00.0","4","1738.2399999999998","5736.191999999999"
"Tier 1","Dentsu","Mentholatum","59597911","CBP","1","0","fb non cpas","2021-10-01 00:00:00.0","10","896.4000000000001","1434.2400000000002"
"Tier 1","OMD","Beiersdorf","82297261","Non CBP","1","1","fb cpas","2021-11-01 00:00:00.0","11","2542.4","8389.92"
"Tier 1","GroupM","Shiseido Prestige","392896126","Non CBP","1","1","others","2021-04-01 00:00:00.0","4","25.65","84.645"
"Tier 1","GroupM","Bayer","165012996","Non CBP","1","1","fb non cpas","2021-01-01 00:00:00.0","1","15.640000000000008","51.61200000000002"
"Tier 1","GroupM","Nestlé","108166524","CBP","1","1","fb non cpas","2021-02-01 00:00:00.0","2","212.98000000000002","340.76800000000003"
"Tier 1","GroupM","Unilever","344198140","CBP","1","1","fb non cpas","2021-10-01 00:00:00.0","10","1.4","2.2399999999999998"
"Tier 1","Publicis","Abbott","148045025","CBP","1","1","fb cpas","2021-04-01 00:00:00.0","4","2.5200000000000005","4.032000000000001"
"Tier 1","Publicis","Samsung","494226323","Non CBP","1","0","fb cpas","2021-11-01 00:00:00.0","11","410.55","1354.815"
"Tier 1","GroupM","Unicharm","63524190","CBP","1","1","fb cpas","2021-07-01 00:00:00.0","7","0.0","0.0"
"Tier 1","Dentsu","Mentholatum","164940823","CBP","1","0","others","2021-11-01 00:00:00.0","11","0.44999999999999996","0.72"
"Tier 1","GroupM","Nestlé","269296276","CBP","1","1","others","2021-08-01 00:00:00.0","8","0.44999999999999996","0.72"
"Tier 1","Publicis","Samsung","494226323","Non CBP","1","0","fb cpas","2021-09-01 00:00:00.0","9","0.35","1.1549999999999998"
"Tier 2","PMAX","Groupe SEB","254657873","CBP","1","0","fb non cpas","2021-07-01 00:00:00.0","7","327.0","523.2"
"Tier 2","Intrepid","supersportsvn","82611496","Non CBP","1","0","fb cpas","2021-11-01 00:00:00.0","11","4987.25","16457.925"
"Tier 1","Dentsu","RB Health","61792033","CBP","1","0","google","2021-04-01 00:00:00.0","4","867.78","1388.448"
"Tier 1","GroupM","Unilever","26947756","CBP","1","1","fb non cpas","2021-12-01 00:00:00.0","12","13695.8","21913.28"
"Tier 1","Dentsu","Hayat","530868942","Non CBP","1","0","others","2021-12-01 00:00:00.0","12","5472.900000000001","8756.640000000001"
"Tier 1","Dentsu","Bitis","25211549","CBP","1","0","fb non cpas","2021-10-01 00:00:00.0","10","2574.5999999999995","4119.36"
"Tier 1","Publicis","Samsung","65589552","CBP","1","1","fb cpas","2021-11-01 00:00:00.0","11","29595.649999999998","47353.04"
"Tier 1","Dentsu","GroupSEB","254657873","CBP","1","0","google","2021-11-01 00:00:00.0","11","1161.4","1858.2400000000002"
"Tier 1","GroupM","KC","35284879","CBP","1","1","google","2021-04-01 00:00:00.0","4","201.96","323.136"
"Tier 1","Dentsu","KAO","158660528","CBP","1","0","fb non cpas","2021-08-01 00:00:00.0","8","403.40000000000003","645.44"
"Tier 1","Dentsu","Panasonic","189431669","CBP","1","0","fb cpas","2021-04-01 00:00:00.0","4","2708.7","4333.92"
"Tier 1","GroupM","Shiseido CPC","106909158","CBP","1","1","others","2021-10-01 00:00:00.0","10","571.3499999999999","914.1599999999999"
"Tier 2","PMAX","Lock&Lock","55771655","CBP","1","1","fb cpas","2021-09-01 00:00:00.0","9","895.7999999999998","1433.2799999999997"
"Tier 1","Publicis","L'Oreal CPD","37251933","CBP","1","1","fb cpas","2021-10-01 00:00:00.0","10","8575.000000000002","13720.000000000004"
"Tier 1","Dentsu","RB Health","61963112","CBP","1","0","google","2021-09-01 00:00:00.0","9","4987.800000000001","7980.480000000002"
"Tier 1","Dentsu","RB Health","328910017","Non CBP","1","0","others","2021-03-01 00:00:00.0","3","12.450000000000001","41.085"
"Tier 1","GroupM","Nestlé","269296276","CBP","1","1","others","2021-04-01 00:00:00.0","4","592.4999999999999","947.9999999999999"
"Tier 2","1 Digital","Huawei","93963889","CBP","0","0","others","2021-09-01 00:00:00.0","9","0.0","0.0"
"Tier 2","Intrepid","Yves Rocher","111139273","Non CBP","1","1","fb cpas","2021-08-01 00:00:00.0","8","2363.5499999999997","7799.714999999998"
"Tier 1","Dentsu","Mentholatum","95753434","CBP","1","0","google","2021-03-01 00:00:00.0","3","17160.840000000004","27457.34400000001"
"Tier 1","Publicis","Samsung","65589552","CBP","1","1","google","2021-10-01 00:00:00.0","10","13304.199999999995","21286.719999999994"
"Tier 1","GroupM","Nestlé","108166524","CBP","1","1","fb cpas","2021-01-01 00:00:00.0","1","5718.720000000003","9149.952000000005"
"Tier 1","GroupM","Huawei","93963889","CBP","1","1","others","2021-12-01 00:00:00.0","12","3793.8","6070.080000000001"
"Tier 1","GroupM","OPPO","25452983","Non CBP","1","1","fb non cpas","2021-11-01 00:00:00.0","11","414.0","1366.1999999999998"
"Tier 1","Dentsu","GroupSEB","254657873","CBP","1","0","others","2021-09-01 00:00:00.0","9","94.40000000000003","151.04000000000005"
"Tier 1","GroupM","Vinasoy","192983257","Non CBP","1","1","fb cpas","2021-11-01 00:00:00.0","11","2992.15","9874.095"
"Tier 1","Dentsu","RB Health","61792033","CBP","1","0","google","2021-08-01 00:00:00.0","8","1557.1999999999998","2491.52"
"Tier 1","Publicis","Abbott","148045025","CBP","1","1","others","2021-05-01 00:00:00.0","5","542.7","868.3200000000002"
"Tier 2","PMAX","Hafele","362649986","Non CBP","1","1","fb cpas","2021-10-01 00:00:00.0","10","925.3999999999999","3053.8199999999993"
"Tier 2","OnPoint","BRAND’S Suntory","295384841","Non CBP","0","0","others","2021-10-01 00:00:00.0","10","0.0","0.0"
"Tier 1","GroupM","BRAND’S Suntory","295384841","Non CBP","1","1","others","2021-04-01 00:00:00.0","4","1.9499999999999997","6.434999999999999"
"Tier 1","Dentsu","Philips","284593651","CBP","1","1","fb non cpas","2021-02-01 00:00:00.0","2","4.830000000000001","7.7280000000000015"
"Tier 2","OnPoint","Panasonic","189431669","CBP","0","1","fb cpas","2021-02-01 00:00:00.0","2","0.0","0.0"
"Tier 1","GroupM","P&G","90366612","CBP","1","1","google","2021-05-01 00:00:00.0","5","0.18","0.288"
"Tier 1","Publicis","GSK","137252616","CBP","1","0","others","2021-06-01 00:00:00.0","6","0.44999999999999996","0.72"
"Tier 1","GroupM","Electrolux","331346099","Non CBP","1","1","others","2021-06-01 00:00:00.0","6","1.35","4.455"
"Tier 1","GroupM","Sanofi","165026318","Non CBP","1","1","others","2021-02-01 00:00:00.0","2","0.15","0.49499999999999994"
"Tier 1","GroupM","Shiseido CPC","27495213","CBP","1","1","google","2021-06-01 00:00:00.0","6","9110.699999999999","14577.119999999999"
"Tier 2","1 Digital","Huawei","93963889","CBP","0","0","fb cpas","2021-02-01 00:00:00.0","2","0.0","0.0"
"Tier 2","Intrepid","Colgate Palmolive","130860061","CBP","0","0","google","2021-10-01 00:00:00.0","10","0.0","0.0"
"Tier 1","Dentsu","RB Health","61963112","CBP","1","0","fb cpas","2021-10-01 00:00:00.0","10","16140.599999999999","25824.96"
"Tier 1","Dentsu","Heineken","453043569","Non CBP","1","1","fb cpas","2021-12-01 00:00:00.0","12","1522.4999999999995","2435.9999999999995"
"Tier 1","GroupM","Fonterra","135890280","CBP","1","1","fb non cpas","2021-12-01 00:00:00.0","12","1477.6000000000006","2364.160000000001"
"Tier 2","OnPoint","Zuellig pharma","569193627","Non CBP","0","0","fb cpas","2021-12-01 00:00:00.0","12","0.0","0.0"
"Tier 2","OnPoint","L'Oreal PPD","487013605","Non CBP","0","0","fb cpas","2021-09-01 00:00:00.0","9","0.0","0.0"
"Tier 1","Publicis","L'Oreal ACD","37251700","CBP","1","1","google","2021-12-01 00:00:00.0","12","63.79999999999999","102.07999999999998"
"Tier 1","GroupM","Marico","32467552","Non CBP","1","1","fb non cpas","2021-07-01 00:00:00.0","7","1816.2000000000005","5993.460000000001"
"Tier 1","GroupM","Unicharm","63521925","CBP","1","1","fb non cpas","2021-12-01 00:00:00.0","12","2841.4","4546.240000000001"
"Tier 1","GroupM","Mars Petcare","55064572","Non CBP","1","1","fb non cpas","2021-11-01 00:00:00.0","11","1930.4000000000005","6370.3200000000015"
"Tier 2","OnPoint","BRAND’S Suntory","295384841","Non CBP","0","0","fb non cpas","2021-09-01 00:00:00.0","9","0.0","0.0"
"Tier 2","1 Digital","Huawei","93963889","CBP","0","0","fb cpas","2021-03-01 00:00:00.0","3","0.0","0.0"
"Tier 2","PMAX","Lock&Lock","55771655","CBP","1","1","others","2021-08-01 00:00:00.0","8","2.849999999999999","4.559999999999999"
"Tier 1","GroupM","P&G","90366612","CBP","1","1","fb non cpas","2021-11-01 00:00:00.0","11","568.9999999999999","910.3999999999999"
"Tier 1","GroupM","Unicharm","63524190","CBP","1","1","others","2021-06-01 00:00:00.0","6","437.24999999999994","699.5999999999999"
"Tier 1","GroupM","Huawei","93963889","CBP","1","1","google","2021-09-01 00:00:00.0","9","2622.2","4195.5199999999995"
"Tier 1","GroupM","Unilever","111138057","CBP","1","1","fb non cpas","2021-06-01 00:00:00.0","6","48676.05","77881.68000000001"
"Tier 1","Dentsu","Bitis","25211549","CBP","1","0","google","2021-09-01 00:00:00.0","9","128.20000000000002","205.12000000000003"
"Tier 1","Publicis","L'Oreal CPD","37252407","CBP","1","1","fb non cpas","2021-03-01 00:00:00.0","3","173.88","278.208"
"Tier 1","Publicis","L'Oreal ACD","37251700","CBP","1","1","google","2021-10-01 00:00:00.0","10","1.5999999999999999","2.56"
"Tier 1","Publicis","L'Oreal CPD","37252407","CBP","1","1","google","2021-02-01 00:00:00.0","2","0.18","0.288"
"Tier 2","PMAX","LG Beauty","199300768","CBP","1","0","fb cpas","2021-05-01 00:00:00.0","5","336.56","538.496"
"Tier 2","Intrepid","Yves Rocher","111139273","Non CBP","1","1","google","2021-01-01 00:00:00.0","1","0.18","0.594"
"Tier 2","Intrepid","Yves Rocher","111139273","Non CBP","1","1","fb non cpas","2021-03-01 00:00:00.0","3","224.94000000000003","742.302"
"Tier 1","Dentsu","KAO","158660528","CBP","1","0","fb non cpas","2021-07-01 00:00:00.0","7","196.00000000000003","313.6000000000001"
"Tier 1","GroupM","FCV","127691603","Non CBP","1","1","others","2021-03-01 00:00:00.0","3","0.6","1.9799999999999998"
"Tier 1","Publicis","L'Oreal CPD","37252407","CBP","1","1","google","2021-01-01 00:00:00.0","1","0.36","0.576"
"Tier 1","GroupM","Sanofi","165026318","Non CBP","1","1","others","2021-01-01 00:00:00.0","1","0.15","0.49499999999999994"
"Tier 1","GroupM","P&G","89960894","CBP","1","1","others","2021-06-01 00:00:00.0","6","21097.65","33756.240000000005"
"Tier 2","OnPoint","Panasonic","189431669","CBP","0","1","google","2021-12-01 00:00:00.0","12","0.0","0.0"
"Tier 1","Dentsu","RB Health","61792033","CBP","1","0","fb cpas","2021-09-01 00:00:00.0","9","10965.15","17544.24"
"Tier 1","GroupM","Nestlé","108166524","CBP","1","1","others","2021-03-01 00:00:00.0","3","1176.8999999999999","1883.04"
"Tier 1","Publicis","L'Oreal CPD","37251933","CBP","1","1","fb cpas","2021-07-01 00:00:00.0","7","4130.7","6609.12"
"Tier 1","Dentsu","RB Health","61963112","CBP","1","0","fb cpas","2021-04-01 00:00:00.0","4","3561.88","5699.008000000001"
"Tier 1","Dentsu","RB Health","61963112","CBP","1","0","fb non cpas","2021-12-01 00:00:00.0","12","9354.799999999997","14967.679999999997"
"Tier 1","GroupM","Nestlé","108166524","CBP","1","1","fb cpas","2021-04-01 00:00:00.0","4","8439.2","13502.720000000001"
"Tier 1","GroupM","Vinasoy","192983257","Non CBP","1","1","others","2021-12-01 00:00:00.0","12","14611.8","48218.939999999995"
"Tier 1","Dentsu","Mentholatum","59597911","CBP","1","0","fb non cpas","2021-04-01 00:00:00.0","4","104.88000000000001","167.80800000000002"
"Tier 1","Dentsu","Ariston","244543449","Non CBP","1","1","fb non cpas","2021-11-01 00:00:00.0","11","953.4000000000001","1525.4400000000003"
"Tier 1","Dentsu","RB Health","332890699","Non CBP","1","0","fb non cpas","2021-11-01 00:00:00.0","11","19.6","31.360000000000003"
"Tier 1","Dentsu","RB Health","61963112","CBP","1","0","others","2021-07-01 00:00:00.0","7","239.4","383.04"
"Tier 1","GroupM","Bayer","165012996","Non CBP","1","1","fb cpas","2021-01-01 00:00:00.0","1","7.560000000000001","24.948000000000004"
"Tier 1","GroupM","Huawei","93963889","CBP","1","1","fb cpas","2021-05-01 00:00:00.0","5","4117.799999999999","6588.48"
"Tier 1","Publicis","L'Oreal CPD","37252407","CBP","1","1","others","2021-01-01 00:00:00.0","1","1.3499999999999999","2.1599999999999997"
"Tier 1","GroupM","Shiseido CPC","27495213","CBP","1","1","others","2021-04-01 00:00:00.0","4","3579.3","5726.880000000001"
"Tier 1","GroupM","P&G","148910286","CBP","1","1","fb non cpas","2021-01-01 00:00:00.0","1","2461.23","3937.9680000000003"
"Tier 1","GroupM","Shiseido Prestige","392896126","Non CBP","1","1","fb cpas","2021-06-01 00:00:00.0","6","712.8800000000001","2352.5040000000004"
"Tier 1","GroupM","Shiseido CPC","27495213","CBP","1","1","fb non cpas","2021-06-01 00:00:00.0","6","8339.11","13342.576000000001"
"Tier 1","OMD","LG Electronics","95303264","CBP","1","1","fb cpas","2021-08-01 00:00:00.0","8","4033.0499999999993","6452.879999999999"
"Tier 1","GroupM","Marico","32467552","Non CBP","1","1","fb cpas","2021-10-01 00:00:00.0","10","1007.3000000000001","3324.09"
"Tier 2","PMAX","Groupe SEB","254657873","CBP","1","0","fb cpas","2021-02-01 00:00:00.0","2","2301.6","3682.56"
"Tier 1","OMD","Electrolux","331346099","Non CBP","1","1","fb cpas","2021-01-01 00:00:00.0","1","697.1999999999999","2300.7599999999998"
"Tier 1","GroupM","Lavie","272810374","Non CBP","1","1","fb cpas","2021-04-01 00:00:00.0","4","71.11999999999999","234.69599999999997"
"Tier 1","GroupM","Perfetti Van Melle","240741596","Non CBP","1","1","others","2021-03-01 00:00:00.0","3","0.44999999999999996","1.4849999999999999"
"Tier 1","GroupM","Perfetti Van Melle","240741596","Non CBP","1","1","fb cpas","2021-04-01 00:00:00.0","4","369.6","1219.68"
"Tier 1","GroupM","Huawei","93963889","CBP","1","1","others","2021-06-01 00:00:00.0","6","787.05","1259.28"
"Tier 1","OMD","LG Electronics","95303264","CBP","1","1","fb non cpas","2021-02-01 00:00:00.0","2","0.23","0.36800000000000005"
"Tier 2","OnPoint","Brother","310986511","Non CBP","0","1","fb non cpas","2021-10-01 00:00:00.0","10","0.0","0.0"
"Tier 2","OnPoint","Brother","310986511","Non CBP","0","1","google","2021-04-01 00:00:00.0","4","0.0","0.0"
"Tier 1","OMD","LG Electronics","95303264","CBP","1","1","fb non cpas","2021-11-01 00:00:00.0","11","0.2","0.32000000000000006"
"Tier 1","OMD","Beiersdorf","82297261","Non CBP","1","1","fb cpas","2021-07-01 00:00:00.0","7","1876.3500000000001","6191.955"
"Tier 1","Dentsu","Hayat","530868942","Non CBP","1","0","fb non cpas","2021-10-01 00:00:00.0","10","63.60000000000001","101.76000000000002"
"Tier 1","Publicis","Abbott","148045025","CBP","1","1","google","2021-05-01 00:00:00.0","5","16106.579999999998","25770.528"
"Tier 1","Dentsu","Mentholatum","95753434","CBP","1","0","google","2021-04-01 00:00:00.0","4","183.24000000000004","293.1840000000001"
"Tier 1","GroupM","Bayer","165012996","Non CBP","1","1","others","2021-08-01 00:00:00.0","8","1264.0499999999997","4171.364999999999"
"Tier 1","GroupM","Unilever","111138057","CBP","1","1","fb cpas","2021-01-01 00:00:00.0","1","5300.679999999999","8481.088"
"Tier 1","Dentsu","RB Health","61792033","CBP","1","0","fb cpas","2021-10-01 00:00:00.0","10","10004.75","16007.6"
"Tier 2","OnPoint","Taisun","132894999","Non CBP","0","1","fb cpas","2021-11-01 00:00:00.0","11","0.0","0.0"
"Tier 1","GroupM","Shiseido CPC","58411241","CBP","1","1","fb non cpas","2021-04-01 00:00:00.0","4","198.26000000000002","317.21600000000007"
"Tier 1","GroupM","KC","35284879","CBP","1","1","google","2021-08-01 00:00:00.0","8","47.599999999999994","76.16"
"Tier 1","Publicis","L'Oreal CPD","37252407","CBP","1","1","others","2021-10-01 00:00:00.0","10","28.649999999999988","45.83999999999998"
"Tier 1","Publicis","Budweiser","145529863","Non CBP","1","1","google","2021-08-01 00:00:00.0","8","0.8","2.64"
"Tier 1","GroupM","Shiseido Prestige","392896126","Non CBP","1","1","others","2021-12-01 00:00:00.0","12","28.649999999999995","94.54499999999997"
"Tier 1","Dentsu","Mentholatum","95753434","CBP","1","0","google","2021-11-01 00:00:00.0","11","731.8000000000001","1170.88"
"Tier 1","Dentsu","GroupSEB","254657873","CBP","1","0","fb cpas","2021-12-01 00:00:00.0","12","20484.1","32774.56"
"Tier 1","OMD","HP","142007769","Non CBP","1","1","fb cpas","2021-08-01 00:00:00.0","8","19.6","64.68"
"Tier 1","Dentsu","Mentholatum","138781248","CBP","1","0","fb cpas","2021-09-01 00:00:00.0","9","291.55","466.48"
"Tier 1","GroupM","Shiseido Prestige","392896126","Non CBP","1","1","fb cpas","2021-05-01 00:00:00.0","5","984.1999999999999","3247.8599999999997"
"Tier 1","Publicis","L'Oreal PPD","487013605","Non CBP","1","1","fb non cpas","2021-09-01 00:00:00.0","9","438.80000000000007","1448.0400000000002"
"Tier 1","GroupM","Marico","32467552","Non CBP","1","1","others","2021-07-01 00:00:00.0","7","54.60000000000001","180.18"
"Tier 1","GroupM","Xiaomi","191065034","Non CBP","1","1","fb cpas","2021-12-01 00:00:00.0","12","1181.2499999999998","3898.124999999999"
"Tier 1","GroupM","Shiseido CPC","27495213","CBP","1","1","fb non cpas","2021-04-01 00:00:00.0","4","483.69000000000005","773.9040000000001"
"Tier 2","PMAX","Lock&Lock","55771655","CBP","1","1","fb cpas","2021-11-01 00:00:00.0","11","35056.2","56089.92"
"Tier 1","GroupM","Unicharm","63521925","CBP","1","1","google","2021-12-01 00:00:00.0","12","5273.8","8438.08"
"Tier 1","GroupM","Shiseido CPC","27495213","CBP","1","1","fb cpas","2021-07-01 00:00:00.0","7","10217.55","16348.08"
"Tier 2","PMAX","Lock&Lock","55771655","CBP","1","1","fb cpas","2021-12-01 00:00:00.0","12","38128.49999999999","61005.59999999999"
